open_time,open,high,low,close
2026-05-05 03:00:00+00:00,2367.72,2389.38,2364.71,2382.43
2026-05-05 04:00:00+00:00,2382.43,2386.0,2376.04,2381.11
2026-05-05 05:00:00+00:00,2381.1,2390.74,2376.88,2380.19
2026-05-05 06:00:00+00:00,2380.19,2381.51,2367.35,2378.85
2026-05-05 07:00:00+00:00,2378.84,2388.56,2375.81,2380.59
2026-05-05 08:00:00+00:00,2380.59,2384.62,2373.0,2376.81
2026-05-05 09:00:00+00:00,2376.82,2376.96,2366.76,2369.6
2026-05-05 10:00:00+00:00,2369.6,2379.34,2367.3,2378.41
2026-05-05 11:00:00+00:00,2378.42,2383.49,2372.95,2379.89
2026-05-05 12:00:00+00:00,2379.89,2390.47,2376.34,2388.52
2026-05-05 13:00:00+00:00,2388.52,2399.5,2383.5,2388.72
2026-05-05 14:00:00+00:00,2388.71,2392.36,2369.17,2378.78
2026-05-05 15:00:00+00:00,2378.78,2387.93,2375.5,2381.31
2026-05-05 16:00:00+00:00,2381.3,2383.38,2361.0,2365.94
2026-05-05 17:00:00+00:00,2365.94,2369.92,2359.71,2362.8
2026-05-05 18:00:00+00:00,2362.81,2374.78,2362.81,2372.28
2026-05-05 19:00:00+00:00,2372.28,2376.73,2369.33,2371.94
2026-05-05 20:00:00+00:00,2371.94,2387.0,2371.21,2382.41
2026-05-05 21:00:00+00:00,2382.41,2388.54,2368.9,2375.43
2026-05-05 22:00:00+00:00,2375.43,2381.68,2354.34,2367.51
2026-05-05 23:00:00+00:00,2367.51,2369.75,2355.0,2360.77
2026-05-06 00:00:00+00:00,2360.76,2367.72,2355.0,2364.63
2026-05-06 01:00:00+00:00,2364.63,2376.99,2362.75,2373.19
2026-05-06 02:00:00+00:00,2373.2,2373.7,2360.0,2369.75
2026-05-06 03:00:00+00:00,2369.75,2380.87,2368.08,2376.8
2026-05-06 04:00:00+00:00,2376.81,2379.4,2361.25,2366.08
2026-05-06 05:00:00+00:00,2366.08,2366.99,2355.0,2365.03
2026-05-06 06:00:00+00:00,2365.03,2371.29,2361.0,2370.52
2026-05-06 07:00:00+00:00,2370.53,2375.0,2368.57,2371.74
2026-05-06 08:00:00+00:00,2371.74,2396.19,2369.16,2394.33
2026-05-06 09:00:00+00:00,2394.32,2418.39,2384.8,2412.76
